id_openweathermap,Ort,country,Koordinaten
6534471,Eupilio,IT,"45.818081,9.26984"
6534472,Faggeto Lario,IT,"45.85878,9.15894"
6534473,Faloppio,IT,"45.809681,8.96434"
6534474,Gironico al Piano,IT,"45.80138,9.00314"
6534475,Grandola ed Uniti,IT,"46.024879,9.21274"
6534476,Mezzegra,IT,"45.981682,9.20514"
6534477,Nobile-Monguzzo,IT,"45.780182,9.23024"
6534478,Montemezzo,IT,"46.178791,9.37094"
6534479,Pellio Intelvi,IT,"45.979881,9.05864"
6534480,Pianello del Lario,IT,"46.102791,9.27694"
6534481,Ponna di Mezzo,IT,"45.98978,9.09514"
6534482,Schignano,IT,"45.929779,9.10214"
6534483,Trezzone,IT,"46.171589,9.35184"
6534484,Valbrona,IT,"45.87738,9.29884"
6534485,Val Rezzo,IT,"46.072681,9.11183"
6534486,Castione Andevenno,IT,"46.172791,9.80025"
6534489,Renate,IT,"45.72438,9.27994"
6534540,Corteno Golgi,IT,"46.166199,10.24346"
6534542,Incudine,IT,"46.220299,10.35876"
6534692,Nibionno,IT,"45.746479,9.26894"
6534708,Pontey,IT,"45.738861,7.58831"
6534726,Cosio Valtellino,IT,"46.13509,9.55164"
6534727,Forcola,IT,"46.158588,9.66034"
6534728,Menarola,IT,"46.29929,9.36124"
6534731,Samolaco,IT,"46.242489,9.39404"
6534732,Isolaccia,IT,"46.48901,10.29405"
6534733,Valdisotto,IT,"46.43441,10.35696"
6534734,Val Masino,IT,"46.215191,9.63804"
6534761,Saint-Christophe,IT,"45.754059,7.3472"
6534762,Saint Marcel,IT,"45.731461,7.4482"
6534763,Saint-Nicolas,IT,"45.71656,7.1667"
6534764,Ville Sur Sarre,IT,"45.718262,7.258"
6534766,Valtournenche,IT,"45.876068,7.6243"
6534828,Garbagnate Monastero,IT,"45.77338,9.30144"
6534833,Antrona Schieranco,IT,"46.060379,8.11461"
6534834,Brovello-Carpugnino,IT,"45.842468,8.53173"
6534835,Calasca-Castiglione,IT,"46.020809,8.21451"
6534836,Cavaglio-Spoccia,IT,"46.071079,8.63072"
6534838,Montescheno,IT,"46.066582,8.23192"
6534839,Oggebbio,IT,"45.997681,8.65042"
6534840,San Bernardino Verbano,IT,"45.956379,8.51922"
6534904,Arnad,IT,"45.647259,7.71701"
6534907,Agra,IT,"46.036678,8.76833"
6534908,Azzio,IT,"45.884682,8.70853"
6534909,Barasso,IT,"45.840481,8.75683"
6534910,Bedero Valcuvia,IT,"45.910881,8.79553"
6534911,Brenta,IT,"45.89418,8.68373"
6534912,Brusimpiano,IT,"45.944679,8.88953"
6534913,Caronno Varesino,IT,"45.735771,8.83173"
6534914,Castello Cabiaglio,IT,"45.893581,8.75763"
6534915,Clivio,IT,"45.862782,8.93083"
6534916,Cuasso al Monte,IT,"45.91478,8.87923"
6534917,Cugliate-Fabiasco,IT,"45.945679,8.81863"
6534918,Cunardo,IT,"45.93428,8.80773"
6534919,Daverio,IT,"45.777981,8.77343"
6534920,Duno,IT,"45.913979,8.73763"
6534921,Gorla Minore,IT,"45.641171,8.90264"
6534922,Jerago Con Orago,IT,"45.70467,8.79593"
6534923,Leggiuno,IT,"45.875881,8.62063"
6534924,Varano Borghi,IT,"45.774071,8.70403"
6534925,Albese Con Cassano,IT,"45.79488,9.16364"
6534926,Alserio,IT,"45.778881,9.20014"
6534927,Cavallasca,IT,"45.809582,9.03284"
6534928,Civenna,IT,"45.940182,9.27124"
6534929,Corrido,IT,"46.047581,9.13554"
6534930,Fenegrò,IT,"45.70158,8.99964"
6534931,Germasino,IT,"46.135689,9.26344"
6534932,Laino,IT,"45.984482,9.07544"
6534933,Lasnigo,IT,"45.881981,9.26644"
6534934,Albosaggia,IT,"46.147491,9.85405"
6534935,Briosco,IT,"45.710079,9.24064"
6534937,Cogliate,IT,"45.645969,9.07884"
6534942,Lazzate,IT,"45.672081,9.08424"
6534950,Veduggio Con Colzano,IT,"45.733879,9.27024"
6535069,Allein,IT,"45.80756,7.2714"
6535070,Avise,IT,"45.708858,7.1399"
6535072,Doues,IT,"45.81916,7.306"
6535073,Gignod,IT,"45.779961,7.2964"
6535074,Jovencan,IT,"45.714859,7.2726"
6535075,Nus,IT,"45.740261,7.4666"
6535076,Ollomont,IT,"45.849758,7.3106"
6535080,Villeneuve,IT,"45.701759,7.2079"
6535090,Bardello,IT,"45.835979,8.69683"
6535091,Bisuschio,IT,"45.871479,8.86843"
6535092,Bregano,IT,"45.825779,8.68773"
6535093,Brunello,IT,"45.76498,8.79533"
6535094,Buguggiate,IT,"45.78228,8.81063"
6535095,Cadrezzate,IT,"45.799271,8.64333"
6535096,Cantello,IT,"45.822479,8.89593"
6535097,Casale Litta,IT,"45.767872,8.74133"
6535098,Cazzago Brabbia,IT,"45.795879,8.73483"
6535099,Cremenaga,IT,"45.98938,8.80333"
6535100,Crosio della Valle,IT,"45.759972,8.77043"
6535101,Cuveglio,IT,"45.906078,8.73333"
6535102,Cuvio,IT,"45.896179,8.73413"
6535103,Ferrera di Varese,IT,"45.932781,8.78913"
6535104,Galliate Lombardo,IT,"45.784882,8.77043"
6535105,Germignaga,IT,"45.99128,8.72403"
6535106,Grantola,IT,"45.949181,8.77433"
6535107,Inarzo,IT,"45.785782,8.73563"
6535108,Luvinate,IT,"45.839581,8.77193"
6535109,Marchirolo,IT,"45.94788,8.83343"
6535110,Monvalle,IT,"45.858101,8.63088"
6535111,Morazzone,IT,"45.764481,8.82813"
6535112,Sangiano,IT,"45.87508,8.63333"
6535113,Albiolo,IT,"45.80558,8.93924"
6535114,Alzate Brianza,IT,"45.769779,9.18204"
6535115,Capiago-Intimiano-Olmeda,IT,"45.768978,9.12764"
6535116,Carugo,IT,"45.708481,9.19684"
6535117,Cassina Rizzardi,IT,"45.752281,9.02454"
6535118,Castelmarte,IT,"45.832378,9.23304"
6535119,Cerano d'Intelvi,IT,"45.943279,9.08884"
6535120,Colonno,IT,"45.95768,9.15294"
6535121,Cucciago,IT,"45.739281,9.09294"
6535122,Cusino,IT,"46.07489,9.15264"
6535123,Dosso del Liro,IT,"46.16399,9.27294"
6535124,Figino Serenza,IT,"45.71048,9.13114"
6535125,Guanzate,IT,"45.727581,9.01984"
6535126,Lambrugo,IT,"45.758781,9.23954"
6535127,Limido Comasco,IT,"45.689171,8.97984"
6535128,Lipomo,IT,"45.792881,9.12024"
6535129,Longone al Segrino,IT,"45.814281,9.25144"
6535130,Luisago,IT,"45.762878,9.03544"
6535131,Magreglio,IT,"45.920979,9.26264"
6535132,Proserpio,IT,"45.828281,9.24554"
6535133,Mantello,IT,"46.152489,9.48894"
6535134,Montagna in Valtellina,IT,"46.178501,9.90295"
6535135,Ponte in Valtellina,IT,"46.174999,9.97785"
6535136,San Giacomo Filippo,IT,"46.337688,9.37124"
6535137,Spriana,IT,"46.220299,9.86425"
6535138,Talamona,IT,"46.138489,9.61294"
6535140,Tovo di Sant'Agata,IT,"46.246101,10.24856"
6535141,Vervio,IT,"46.254002,10.23936"
6535344,Bulciago,IT,"45.75058,9.28534"
6535348,Cortenova,IT,"46.00029,9.38454"
6535349,Costa Masnaga,IT,"45.766979,9.27774"
6535353,Parlasco,IT,"46.017891,9.34494"
6535356,Perledo,IT,"46.01738,9.29422"
6535358,Rogeno,IT,"45.782379,9.27404"
6535361,Suello,IT,"45.81678,9.31154"
6535379,Arizzano,IT,"45.957378,8.58292"
6535380,Aurano,IT,"46.000381,8.58822"
6535381,Cambiasca,IT,"45.962379,8.54462"
6535383,Seppiana,IT,"46.058281,8.21662"
6535384,Vignone,IT,"45.961182,8.56372"
6535385,Villette,IT,"46.131882,8.53422"
6535434,Riva Valdobbia,IT,"45.830971,7.95661"
6535558,Crevoladossola,IT,"46.148579,8.29742"
6535694,Cesana Brianza,IT,"45.81678,9.29954"
6535695,Crandola Valsassina,IT,"46.023289,9.37914"
6535699,Introzzo,IT,"46.081188,9.34094"
6535700,Margno,IT,"46.030991,9.38164"
6535704,Vendrogno,IT,"46.034389,9.32944"
6535705,Vestreno,IT,"46.08329,9.32484"
6535727,Bee,IT,"45.96328,8.57542"
6535728,Caprezzo,IT,"45.981979,8.56282"
6535729,Ceppo Morelli,IT,"45.971142,8.06688"
6535730,Cossogno,IT,"45.964081,8.50962"
6535731,Gurro,IT,"46.08498,8.56772"
6535732,Intragna,IT,"45.994678,8.57392"
6535734,Montecrestese,IT,"46.164478,8.32622"
6535736,Premia,IT,"46.262981,8.32781"
6535737,Toceno,IT,"46.14468,8.46902"
6535738,Trasquera,IT,"46.213379,8.21271"
6535739,Trontano,IT,"46.122478,8.33322"
6535744,Casciago,IT,"45.832481,8.78333"
6535745,Cassano Valcuvia,IT,"45.932381,8.76843"
6535746,Bene Lario,IT,"46.02898,9.18414"
6535747,Binago,IT,"45.782181,8.92234"
6535748,Cabiate,IT,"45.674179,9.17374"
6535749,Cagno,IT,"45.811081,8.91734"
6535750,Ramponio Verna,IT,"45.996979,9.06633"
6535751,Rodero,IT,"45.823978,8.91523"
6535752,Ronago,IT,"45.832279,8.98364"
6535753,San Fedele Intelvi,IT,"45.967682,9.08074"
6535754,Senna Comasco,IT,"45.762981,9.11104"
6535755,Sorico,IT,"46.172588,9.38404"
6535756,Tavernerio,IT,"45.800678,9.14054"
6535757,Turate,IT,"45.657269,9.00424"
6535758,Valmorea,IT,"45.815182,8.93064"
6535759,Vercana,IT,"46.159489,9.33514"
6535760,Zelbio,IT,"45.904579,9.18054"
6535761,Andalo Valtellino,IT,"46.13599,9.47384"
6535762,Caiolo,IT,"46.14999,9.81455"
6535763,Civo,IT,"46.15419,9.56064"
6535764,Colorina,IT,"46.15369,9.72935"
6535765,Lanzada,IT,"46.269299,9.86925"
6535766,Lovero,IT,"46.2314,10.22856"
6535833,Massino Visconti,IT,"45.824169,8.54133"
6535883,Cocquio-Trevisago,IT,"45.862881,8.68823"
6535921,Prato allo Stelvio - Prad am Stilfser Joch,IT,"46.619011,10.59136"
6535930,Silandro,IT,"46.628422,10.77116"
6536001,Saint-Christophe,IT,"45.754059,7.3472"
6536003,Saint-Nicolas,IT,"45.71656,7.1667"
6536113,Mariano Comense,IT,"45.692081,9.17974"
6536130,Valganna,IT,"45.902279,8.82333"
6536460,Gressan,IT,"45.720661,7.2869"
6536462,Morgex,IT,"45.756962,7.037"
6536482,Castelseprio,IT,"45.715969,8.86264"
6536483,Castronno,IT,"45.74567,8.81283"
6536496,Fino Mornasco,IT,"45.742882,9.04764"
6536498,Lomazzo,IT,"45.699181,9.03434"
6537032,La Thuile,IT,"45.713661,6.95099"
6537075,Busto Arsizio,IT,"45.612171,8.84274"
6537076,Cavaria con Premezzo,IT,"45.693371,8.80143"
6537078,Gallarate,IT,"45.663971,8.79034"
6537080,Induno Olona,IT,"45.84798,8.83663"
6537085,Samarate,IT,"45.62537,8.78344"
6537088,Somma Lombardo,IT,"45.682968,8.70873"
6537089,Tradate,IT,"45.710972,8.90764"
6537105,Sondalo,IT,"46.330101,10.32476"
6538035,Santa Maria Maggiore,IT,"46.135078,8.46232"
6539444,Domodossola,IT,"46.11348,8.28962"
6539464,Cantù,IT,"45.729382,9.14054"
6539466,Rovello Porro,IT,"45.655071,9.04044"
6539617,Sondrio,IT,"46.168999,9.86915"
6539619,Tirano,IT,"46.215401,10.16786"
6539673,Livo,IT,"46.168491,9.30414"
6540093,Chiavenna,IT,"46.32159,9.39864"
6540322,Carnago,IT,"45.722069,8.83424"
6540326,Vedano Olona,IT,"45.775982,8.88584"
6540332,Carate Brianza,IT,"45.673679,9.23594"
6540571,Malnate,IT,"45.790779,8.88193"
6540574,Solbiate Arno,IT,"45.72197,8.81433"
6540579,Mozzate,IT,"45.672169,8.95524"
6540586,Meda,IT,"45.65818,9.15974"
6541413,Grandate,IT,"45.775181,9.05784"
6541471,Aosta,IT,"45.737358,7.3166"
6541490,Olgiate Comasco,IT,"45.785381,8.96764"
6541559,Erba,IT,"45.809582,9.23124"
6541630,Giussano,IT,"45.69408,9.21124"
6542004,Verbania,IT,"45.94128,8.57372"
6542055,Como,IT,"45.809978,9.08744"
6542112,Varese,IT,"45.829079,8.82193"
6542131,Livigno,IT,"46.53471,10.13375"
6542310,Cassano Magnago,IT,"45.66917,8.82674"
6542321,Verano Brianza,IT,"45.688679,9.22454"
6542517,Solbiate,IT,"45.78968,8.93314"
6542519,Veniano,IT,"45.719379,8.98974"
6542791,Valtournenche,IT,"45.876068,7.6243"
6543083,Casale Litta,IT,"45.767872,8.74133"
6543094,Luvinate,IT,"45.839581,8.77193"
6543098,Sangiano,IT,"45.87508,8.63333"
6543120,Montagna in Valtellina,IT,"46.178501,9.90295"
6543415,Riva Valdobbia,IT,"45.830971,7.95661"
6543726,Ronago,IT,"45.832279,8.98364"
6543730,Turate,IT,"45.657269,9.00424"
6547496,Tuningen,DE,"48.033298,8.6"
6547498,Eggingen,DE,"47.700001,8.4"
6555729,Auggen,DE,"47.783298,7.6"
6555731,Badenweiler,DE,"47.802662,7.67618"
6555735,Breitnau,DE,"47.913898,8.0909"
6555742,Friedenweiler,DE,"47.917671,8.25635"
6555747,Hinterzarten,DE,"47.90271,8.10705"
6555751,Lenzkirch,DE,"47.868401,8.20202"
6555759,Schluchsee,DE,"47.8167,8.18333"
6555838,Durchhausen,DE,"48.033298,8.68333"
6555844,Immendingen,DE,"47.9338,8.7045"
6555849,Neuhausen ob Eck,DE,"47.966702,8.93333"
6555852,Talheim,DE,"48.016701,8.66667"
6555854,Wurmlingen,DE,"48.0,8.78333"
6555855,Seitingen-Oberflacht,DE,"48.016701,8.71667"
6555856,Rietheim-Weilheim,DE,"48.016701,8.76667"
6555857,Emmingen-Liptingen,DE,"47.9333,8.88333"
6555858,Allensbach,DE,"47.719521,9.06715"
6555860,Eigeltingen,DE,"47.866699,8.9"
6555861,Gaienhofen,DE,"47.6833,8.98333"
6555863,Gottmadingen,DE,"47.733299,8.78333"
6555864,Hilzingen,DE,"47.766701,8.78333"
6555865,Moos,DE,"47.733299,8.93333"
6555866,Mühlingen,DE,"47.916698,9.01667"
6555867,Öhningen,DE,"47.666698,8.9"
6555868,Steißlingen,DE,"47.799999,8.93333"
6555869,Volkertshausen,DE,"47.8167,8.86667"
6555870,Mühlhausen-Ehingen,DE,"47.8167,8.81667"
6555871,Bodman-Ludwigshafen,DE,"47.8167,9.06667"
6555872,Orsingen-Nenzingen,DE,"47.833302,8.94167"
6555873,Aitern,DE,"47.799999,7.9"
6555874,Bad Bellingen,DE,"47.726898,7.5622"
6555875,Binzen,DE,"47.6311,7.62322"
6555876,Böllen,DE,"47.799999,7.85"
6555878,Efringen-Kirchen,DE,"47.650002,7.56667"
6555879,Eimeldingen,DE,"47.633301,7.6"
6555881,Fischingen,DE,"47.650002,7.6"
6555882,Hasel,DE,"47.650002,7.9"
6555884,Inzlingen,DE,"47.583302,7.7"
6555885,Maulburg,DE,"47.650002,7.78333"
6555888,Rümmingen,DE,"47.650002,7.65"
6555890,Schallbach,DE,"47.650002,7.63333"
6555891,Schliengen,DE,"47.75,7.58333"
6555892,Schönenberg,DE,"47.783298,7.88333"
6555893,Schwörstadt,DE,"47.599998,7.88333"
6555894,Steinen,DE,"47.641338,7.74227"
6555896,Tunau,DE,"47.783298,7.93333"
6555897,Utzenfeld,DE,"47.799999,7.91667"
6555898,Wembach,DE,"47.766701,7.9"
6555901,Wittlingen,DE,"47.650002,7.65"
6555903,Grenzach-Wyhlen,DE,"47.549999,7.68333"
6555905,Albbruck,DE,"47.599998,8.13333"
6555906,Dettighofen,DE,"47.616699,8.48333"
6555907,Dogern,DE,"47.611,8.17845"
6555908,Görwihl,DE,"47.643421,8.07735"
6555909,Grafenhausen,DE,"47.766701,8.26667"
6555910,Häusern,DE,"47.753601,8.1738"
6555911,Herrischried,DE,"47.666698,8.0"
6555912,Höchenschwand,DE,"47.733299,8.16667"
6555914,Ibach,DE,"47.733299,8.06667"
6555915,Jestetten,DE,"47.650002,8.56667"
6555916,Lauchringen,DE,"47.616699,8.3"
6555917,Lottstetten,DE,"47.633301,8.56667"
6555918,Murg,DE,"47.5667,8.03333"
6555919,Rickenbach,DE,"47.616699,7.98333"
6555920,Todtmoos,DE,"47.7384,7.9989"
6555921,Weilheim,DE,"47.666698,8.23333"
6555922,Wutöschingen,DE,"47.666698,8.36667"
6555923,Ühlingen-Birkendorf,DE,"47.716702,8.31667"
6556037,Bermatingen,DE,"47.733299,9.35"
6556038,Daisendorf,DE,"47.716702,9.26667"
6556039,Eriskirch,DE,"47.627731,9.53058"
6556040,Frickingen,DE,"47.8167,9.26667"
6556042,Heiligenberg,DE,"47.8167,9.31667"
6556043,Immenstaad am Bodensee,DE,"47.665298,9.359"
6556044,Kressbronn am Bodensee,DE,"47.596901,9.60195"
6556045,Langenargen,DE,"47.59692,9.53968"
6556046,Meckenbeuren,DE,"47.690849,9.55715"
6556047,Neukirch,DE,"47.666698,9.7"
6556048,Oberteuringen,DE,"47.716702,9.46667"
6556049,Owingen,DE,"47.799999,9.16667"
6556050,Sipplingen,DE,"47.799999,9.1"
6556051,Stetten,DE,"47.6833,9.3"
6556052,Uhldingen-Mühlhofen,DE,"47.733299,9.25"
6556056,Amtzell,DE,"47.712898,9.7623"
6556060,Bodnegg,DE,"47.716702,9.68333"
6556065,Grünkraut,DE,"47.75,9.65"
6556071,Schlier,DE,"47.771801,9.6669"
6556074,Waldburg,DE,"47.766701,9.71667"
6556079,Horgenzell,DE,"47.799999,9.5"
6556084,Illmensee,DE,"47.866699,9.38333"
6556094,Sauldorf,DE,"47.9333,9.1"
6556095,Herdwangen-Schönach,DE,"47.849998,9.2"
6557192,Bodolz,DE,"47.5667,9.66667"
6557193,Gestratz,DE,"47.650002,9.98333"
6557194,Grünenbach,DE,"47.616699,10.0167"
6557195,Hergensweiler,DE,"47.613701,9.7708"
6557197,Nonnenhorn,DE,"47.583302,9.61667"
6557198,Oberreute,DE,"47.5667,9.95"
6557199,Opfenbach,DE,"47.633301,9.83333"
6557201,Sigmarszell,DE,"47.583302,9.76667"
6557202,Stiefenhofen,DE,"47.599998,10.0"
6557204,Weißensberg,DE,"47.583302,9.73333"
6557205,Hergatz,DE,"47.650002,9.83333"
6558129,Vöhrenbach,DE,"48.049999,8.3"
6559543,Bettmeralp,CH,"46.390221,8.06254"
6559635,Breganzona,CH,"46.006939,8.92898"
6612786,Valleiry,FR,"46.116669,5.96667"
6613130,Rougemont-le-Château,FR,"47.73333,6.96667"
6613475,Fontaine,FR,"47.666672,7.0"
6613599,Vougy,FR,"46.066669,6.5"
6613919,Valdoie,FR,"47.666672,6.85"
6615236,Bois-d'Amont,FR,"46.533329,6.15"
6615253,Veigy-Foncenex,FR,"46.26667,6.25"
6615395,-,CH,"47.457748,8.555775"
6615513,Bern - Belp Airport,CH,"46.913429,7.50053"
6615625,Montréal-la-Cluse,FR,"46.187099,5.5709"
6615636,Thoiry,FR,"46.236599,5.9804"
6617939,Évette-Salbert,FR,"47.674801,6.7985"
6619276,L'Orient,CH,"46.601452,6.23942"
6620239,Etoy,CH,"46.48587,6.41816"
6621555,Flaine,FR,"46.006561,6.68956"
6639586,Salem,DE,"47.76667,9.29583"
6639664,Préverenges,CH,"46.518539,6.52682"
6640177,Ipsach,CH,"47.113892,7.23029"
6640317,Langnau am Albis,CH,"47.288849,8.5411"
6690629,Frinvillier,CH,"47.169048,7.2549"
6690630,Plagne,CH,"47.188309,7.28706"
6690631,Romont,CH,"47.188648,7.34063"
6691324,Langendorf,CH,"47.219742,7.51469"
6691336,Flumenthal,CH,"47.235481,7.59851"
6691338,Oekingen,CH,"47.179798,7.60237"
6691347,Brügglen,CH,"47.142391,7.49619"
6691360,Steinhof,CH,"47.16124,7.68674"
6691404,Grenchen (Lingerizquartier),CH,"47.18763,7.3805"
6691409,Kestenholz,CH,"47.280392,7.75291"
6691411,Härkingen,CH,"47.308922,7.81806"
6691630,Conches,CH,"46.185001,6.17389"
6691631,Troinex,CH,"46.163132,6.14745"
6691634,Gy,CH,"46.253239,6.25912"
6691638,Vieille-Ville,CH,"46.2019,6.14707"
6691639,Florissant-Malagnou,CH,"46.1973,6.15844"
6691640,Lancy,CH,"46.189812,6.11441"
6691641,Saint-Martin,CH,"46.17329,7.44598"
6691643,Jonction,CH,"46.201279,6.1302"
6691871,Obertschappina,CH,"46.68663,9.37145"
6691991,Champlan,CH,"46.24712,7.37294"
6692188,Chernex,CH,"46.44389,6.91152"
6692368,Thielle-Wavre,CH,"47.023979,7.02971"
6692544,Haute Nendaz,CH,"46.187199,7.2975"
6695180,Valbella,CH,"46.747269,9.55416"
6695938,Stetten,CH,"47.74025,8.66298"
6695941,"Thayngen, Altdorf",CH,"47.784229,8.65952"
6695944,Löhningen,CH,"47.70121,8.55236"
6696015,Siblinger Randenhaus,CH,"47.730259,8.53796"
6697287,Altenburg (Brugg),CH,"47.482052,8.19547"
6697288,Lauffohr (Brugg),CH,"47.501541,8.23122"
6697613,Grens,CH,"46.394009,6.19114"
6697616,Wiliberg,CH,"47.268688,8.02139"
6697711,Jongny,CH,"46.478828,6.84114"
6935404,Jaberg,CH,"46.817959,7.56919"
6940549,Haag (Rheintal),CH,"47.209888,9.48931"
6940972,Glattpark,CH,"47.420769,8.56453"
6941593,Gletterens,CH,"46.89489,6.93689"
6942401,Kleindöttingen,CH,"47.570869,8.24648"
6946577,Aire-la-Ville,CH,"46.190571,6.04287"
6949508,Damüls,AT,"47.280338,9.89164"
6956026,Hausen,CH,"47.463959,8.20988"
7115578,Rietheim,CH,"47.599998,8.28333"
7115579,Schneisingen,CH,"47.51944,8.36667"
7115588,Endingen,CH,"47.538891,8.29028"
7115592,Döttingen,CH,"47.570911,8.25846"
7157095,Zürich (Kreis 6),CH,"47.380482,8.54749"
7284995,Landquart District,CH,"46.959419,9.55472"
7284997,Maloja District,CH,"46.491119,9.77932"
7284998,Moesa District,CH,"46.346199,9.17679"
7284999,Surselva District,CH,"46.69297,9.01569"
7285000,Wahlkreis Rheintal,CH,"47.377689,9.57903"
7285001,Wahlkreis Toggenburg,CH,"47.294529,9.17283"
7285002,Broye-Vully District,CH,"46.780819,6.90161"
7285003,Gros-de-Vaud District,CH,"46.651798,6.65728"
7285004,Jura-Nord vaudois District,CH,"46.729809,6.45429"
7285005,Lavaux-Oron District,CH,"46.536179,6.77086"
7285006,Nyon District,CH,"46.42004,6.22177"
7285007,Ouest Lausannois District,CH,"46.545891,6.56995"
7285009,Riviera-Pays-d'Enhaut District,CH,"46.464691,7.02328"
7285010,Wahlkreis See-Gaster,CH,"47.22459,9.0168"
7285011,Prättigau/Davos District,CH,"46.866241,9.84407"
7285012,Aadorf,CH,"47.49316,8.91017"
7285013,Aarau,CH,"47.388779,8.04826"
7285014,Aarberg,CH,"47.04615,7.28295"
7285015,Aarburg,CH,"47.324181,7.90735"
7285016,Aarwangen,CH,"47.235291,7.76344"
7285019,Acquarossa,CH,"46.45993,8.92733"
7285020,Adelboden,CH,"46.47369,7.55516"
7285021,Adligenswil,CH,"47.07233,8.36841"
7285023,Adliswil,CH,"47.309341,8.52127"
7285024,Aedermannsdorf,CH,"47.312149,7.59274"
7285027,Aesch (BL),CH,"47.473949,7.58539"
7285028,Aeschi bei Spiez,CH,"46.623508,7.74868"
7285030,Aeschlen,CH,"46.832741,7.65199"
7285037,Affoltern am Albis,CH,"47.28167,8.45023"
7285039,Agarn,CH,"46.271061,7.66329"
7285040,Agiez,CH,"46.718182,6.50766"
7285042,Aigle,CH,"46.315029,6.97246"
7285043,Aire-la-Ville,CH,"46.19022,6.04226"
7285045,Alberswil,CH,"47.147411,7.99517"
7285046,Albinen,CH,"46.353981,7.64482"
7285047,Albligen,CH,"46.84861,7.32288"
7285049,Allaman,CH,"46.470058,6.39393"
7285050,Alle,CH,"47.428398,7.12621"
7285052,Allschwil,CH,"47.545059,7.53751"
7285054,Alpnach,CH,"46.949921,8.23093"
7285055,Alpthal,CH,"47.057739,8.71425"
7285057,Altdorf (UR),CH,"46.88834,8.64091"
7285058,Altendorf,CH,"47.170952,8.82818"
7285059,Alterswil,CH,"46.792561,7.26376"
7285061,Altishofen,CH,"47.200939,7.95918"
7285062,Altnau,CH,"47.607319,9.26118"
7285063,Alto Malcantone,CH,"46.054249,8.87645"
7285064,Altstätten,CH,"47.37801,9.54875"
7285066,Alt St. Johann,CH,"47.184479,9.28038"
7285068,Alvaneu,CH,"46.710659,9.64465"
7285070,Amden,CH,"47.16021,9.16628"
7285071,Amlikon-Bissegg,CH,"47.56192,9.03529"
7285073,Amriswil,CH,"47.542789,9.28712"
7285074,Amsoldingen,CH,"46.725391,7.58576"
7285075,Andeer,CH,"46.592411,9.43158"
7285076,Andelfingen,CH,"47.592838,8.67544"
7285077,Andermatt,CH,"46.620491,8.6314"
7285080,Anières,CH,"46.27467,6.23323"
7285081,Anniviers,CH,"46.15049,7.61079"
7285084,Appenzell,CH,"47.336632,9.41263"
7285085,Apples,CH,"46.55497,6.41665"
7285087,Arbaz,CH,"46.300571,7.37336"
7285089,Arbon,CH,"47.515228,9.4191"
7285090,Arch,CH,"47.165562,7.43414"
7285091,Arconciel,CH,"46.751549,7.1212"
7285092,Ardez,CH,"46.769939,10.18529"
7285093,Ardon,CH,"46.230068,7.23793"
7285094,Arisdorf,CH,"47.509529,7.76688"
7285095,Aristau,CH,"47.291351,8.36384"
7285096,Arlesheim,CH,"47.495441,7.6283"
7285100,Arni (BE),CH,"46.935379,7.65768"
7285102,Arosa,CH,"46.766781,9.66696"
7285103,Arth,CH,"47.053982,8.53016"
7285104,Arvigo,CH,"46.310661,9.09375"
7285105,Arzier-Le Muids,CH,"46.486912,6.15798"
7285106,Arzo,CH,"45.880009,8.93989"
7285107,Ascona,CH,"46.155128,8.76592"
7285108,Assens,CH,"46.617779,6.62738"
7285110,Attalens,CH,"46.512032,6.85745"
7285112,Attinghausen,CH,"46.828251,8.54368"
7285113,Attiswil,CH,"47.253262,7.61073"
7285114,Aubonne,CH,"46.49057,6.38522"
7285116,Auenstein,CH,"47.418541,8.12616"
7285117,Augst,CH,"47.53207,7.71729"
7285122,Autigny,CH,"46.739841,7.02746"
7285123,Auvernier,CH,"46.977501,6.87869"
7285124,Auw,CH,"47.214809,8.36247"
7285125,Avegno Gordevio,CH,"46.22398,8.76598"
7285126,Avenches,CH,"46.883968,7.03988"
7285128,Avry,CH,"46.78809,7.06031"
7285130,Avusy,CH,"46.14957,6.00888"
7285131,Ayent,CH,"46.327961,7.4103"
7285132,Baar,CH,"47.195438,8.53701"
7285133,Bachenbülach,CH,"47.501789,8.54553"
7285134,Baden,CH,"47.46513,8.28964"
7285136,Bad Ragaz,CH,"46.996811,9.47329"
7285137,Bad Zurzach,CH,"47.585892,8.29195"
7285138,Bagnes,CH,"46.00375,7.31914"
7285140,Balerna,CH,"45.84306,9.00789"
7285142,Ballaigues,CH,"46.73489,6.41037"
7285143,Ballens,CH,"46.55352,6.37792"
7285145,Ballwil,CH,"47.14653,8.3372"
7285148,Balsthal,CH,"47.314442,7.70036"
7285149,Baltschieder,CH,"46.375912,7.88059"
7285152,Bannwil,CH,"47.238522,7.73047"
7285153,Barberêche,CH,"46.859852,7.153"
7285155,Bäretswil,CH,"47.3377,8.87216"
7285156,Bargen (BE),CH,"47.036179,7.24467"
7285158,Bäriswil,CH,"47.016918,7.53196"
7285159,Bärschwil,CH,"47.38504,7.46573"
7285160,Basadingen-Schlattingen,CH,"47.660591,8.75359"
7285161,Basel,CH,"47.557732,7.59361"
7285162,Bas-Intyamon,CH,"46.56102,7.10616"
7285163,Basse-Allaine,CH,"47.470509,7.04245"
7285164,Bassecourt,CH,"47.335121,7.24076"
7285165,Bassersdorf,CH,"47.440369,8.63043"
7285167,Bätterkinden,CH,"47.136879,7.52987"
